48.0,0.0505822,-0.0547975,0.0358095,-0.0207234,0.00792409,-0.00210025
49.0,0.027694,-0.0395387,0.0739565,-0.013094,-0.0454817,0.0360467
50.0,0.0582116,-0.00139169,0.0358095,0.0784587,-0.0149641,0.0436761
51.0,0.0505822,-0.0395387,0.00529191,0.0555705,0.000294695,0.0284173
52.0,0.0353234,0.00623771,-0.00996688,0.0631999,-0.0073347,0.0207879
53.0,-0.00282355,-0.0242799,-0.0481139,0.0403117,0.0231829,0.0436761
54.0,0.0505822,-0.0166505,0.0205507,0.0479411,0.0155535,0.0436761
55.0,0.0124352,-0.00139169,0.0129213,0.0174235,0.0231829,0.0284173
56.0,0.0505822,-0.0471681,0.0129213,0.0631999,0.000294695,0.0513055
57.0,0.027694,-0.00139169,0.0205507,0.101347,-0.0225935,0.0207879
58.0,0.0505822,-0.00902108,-0.0328551,0.0784587,-0.0149641,0.0284173
59.0,0.0124352,-0.0242799,-0.0175963,0.0555705,0.000294695,0.0207879
60.0,-0.00282356,-0.0395387,0.00529191,0.00216474,0.0155535,0.0284173
61.0,0.00480583,-0.0242799,0.00529191,0.0250529,0.0231829,0.0284173
62.0,0.0353234,-0.0624269,0.0739565,0.0555705,0.0231829,-0.00210025
63.0,0.0887292,-0.0319093,0.0434389,0.0174235,-0.0073347,0.00552914
64.0,0.0505822,-0.0395387,0.00529191,0.0479411,-0.0073347,0.00552914
65.0,0.0429528,-0.0242799,0.0205507,0.0250529,0.0155535,0.0513055
66.0,0.027694,-0.0395387,-0.00996688,0.0250529,-0.0073347,0.00552914
67.0,0.00480584,-0.0242799,0.0281801,-0.00546465,0.0155535,-0.017359
68.0,0.00480584,-0.0319093,0.0586977,0.00216474,-0.0149641,0.00552914
69.0,0.0200646,-0.0471681,0.0586977,0.00216474,-0.0073347,-0.0326178
70.0,0.0505822,-0.0395387,0.0663271,0.0174235,0.00792409,0.0284173
71.0,0.027694,-0.0471681,0.0358095,0.0326823,0.000294695,0.0207879
72.0,0.0353234,-0.00139169,-0.00996688,0.0403117,0.0460711,0.0207879
73.0,0.0124352,-0.00139169,-0.0175963,0.0403117,0.0308123,0.0284173
74.0,0.0124352,-0.0166505,0.0205507,0.0555705,-0.0149641,0.0131585
75.0,0.0124352,-0.0395387,0.00529191,0.0326823,0.00792409,0.0207879
76.0,0.0505822,-0.00902108,0.0281801,0.0708293,-0.0149641,0.0284173
77.0,0.0353234,-0.0319093,0.0281801,0.0631999,-0.0073347,0.0131585
78.0,0.0429528,0.0214965,-0.00996688,0.0403117,0.0155535,0.0436761
79.0,0.0124352,0.00623771,-0.0328551,0.00216474,0.0384417,0.0131585
80.0,0.0200646,-0.00902108,-0.0328551,0.0250529,0.0155535,-0.00210025
81.0,0.0429528,0.0214965,0.0129213,-0.013094,-0.0225935,0.0131585
82.0,0.0505822,-0.0624269,0.0205507,0.0326823,0.00792409,0.0360467
83.0,0.0429528,-0.0471681,0.0434389,0.0174235,0.00792409,0.00552914
84.0,0.027694,-0.0395387,0.0434389,0.0403117,0.00792409,0.0131585
85.0,0.0429528,-0.0395387,-0.0252257,0.0479411,0.000294695,0.0131585
86.0,0.0124352,-0.0319093,0.00529191,0.0174235,0.0155535,-0.00210025
87.0,0.0200646,-0.0319093,-0.0252257,-0.00546465,0.000294695,-0.00210025
88.0,0.0200646,-0.0395387,0.0129213,0.00979413,0.0231829,0.00552914
89.0,0.0124352,-0.0242799,0.0358095,0.0326823,0.00792409,0.0131585
90.0,0.0810998,-0.00139169,0.0129213,0.0708293,0.0155535,0.0284173
91.0,0.0429528,-0.0319093,-0.00233749,0.0708293,0.00792409,0.0284173
92.0,0.0200646,0.00623771,-0.00996688,0.0403117,0.0231829,0.0436761
93.0,0.0124352,-0.00139169,-0.00233749,0.0555705,0.00792409,0.0207879
94.0,0.0505822,0.0138671,-0.0252257,0.0403117,0.00792409,0.0207879
95.0,0.0505822,0.00623771,0.00529191,0.0326823,0.0155535,-0.00210025
96.0,0.027694,0.00623771,0.00529191,0.0555705,0.000294695,0.0207879
97.0,0.0429528,-0.0166505,0.0205507,0.0860881,-0.0149641,0.0360467
98.0,0.065841,0.00623771,-0.00233749,0.0860881,0.0537005,0.0284173
99.0,0.0353234,-0.00902108,-0.0252257,0.0631999,0.0460711,0.0360467
100.0,0.0353234,-0.00139169,-0.00233749,0.00216474,-0.0073347,0.00552914
101.0,0.027694,-0.00902108,0.00529191,0.00979413,0.00792409,0.0284173
102.0,0.065841,-0.0242799,0.0281801,0.0174235,-0.0149641,0.0360467
103.0,0.0429528,-0.00139169,0.0281801,-0.00546465,0.00792409,0.00552914
104.0,0.0200646,-0.0242799,0.0205507,0.0555705,0.00792409,0.0207879
105.0,0.0429528,0.00623771,-0.0252257,0.0174235,0.000294695,0.0360467
106.0,0.0582116,-0.00139169,-0.0175963,0.0174235,0.0231829,0.0207879
107.0,0.0124352,-0.00139169,-0.00996688,-0.00546466,0.0308123,0.00552914
108.0,-0.00282355,-0.0319093,-0.0252257,-0.00546465,0.0308123,0.0284173
109.0,0.0200646,-0.00902108,0.0129213,0.00979413,-0.0302229,0.00552914
