candidate_policy,candidates_per_cell,file_id,region,condition,candidate_id,mechanism_cluster,buffering_phenotype,mean_trace_rmse_mV,mean_weighted_pass_fraction,holdout_mean_rmse_mV,holdout_mean_pass_fraction,ensemble_rank,P_gap_eff,gamma_t_eff,gamma_s_eff,volume_ratio_wa_wo,dKs_activation_score_mean,long_range_distribution_fraction_mean,voltage_coupling_score_mean,kir_current_score_mean,step06_selection_rank,step06_selection_min_mechanism_score_distance,step06_selection_stable_phenotype_novel
mechanism_score_diverse_per_cell,3,VH_1_MFA_BA,VH,MFA_BA,VH_1_MFA_BA__hybrid_optuna_089,M3,recruited_surface_gap_assisted_buffering,2.8081588852331123,0.5187766904744362,2.8081588852331123,0.5187766904744362,1,0.0032986314524224,0.0023449227003439,0.0004453743366613,0.6065988974813709,0.938898683870125,0.4542614297251468,0.506154001259623,0.0334886102627601,1.0,,True
mechanism_score_diverse_per_cell,3,VH_1_MFA_BA,VH,MFA_BA,VH_1_MFA_BA__hybrid_optuna_090,M2,kir_dominant_local_buffering,2.904256156448796,0.4717805551831951,2.904256156448796,0.4717805551831951,99,1.3131717677663036e-08,6.691890655172368e-07,2.3910800450968025e-06,0.0529976311697396,6.255268974072591e-227,5.97356599323328e-230,0.1687026828301201,0.8022754796005778,2.0,6.13060653370116,False
mechanism_score_diverse_per_cell,3,VH_1_MFA_BA,VH,MFA_BA,VH_1_MFA_BA__hybrid_optuna_063,M2,available_surface_voltage_coupled_but_ionic_recruitment_low,2.6677975298202674,0.4766703762630939,2.6677975298202674,0.4766703762630939,92,0.000177188473548,1.3289448722869162e-08,0.0615699732823519,4.115716865497774,1.6161387832523225e-06,0.0619512935852867,0.5033508879113031,0.4965951989129474,3.0,4.48752028197514,True
mechanism_score_diverse_per_cell,3,VH_2_MFA,VH,MFA,VH_2_MFA__hybrid_optuna_224,M2,kir_dominant_local_buffering,7.7903868016216835,0.3333333333333332,7.7903868016216835,0.3333333333333332,2,5.543389284811165e-08,0.0003380627386805,0.0343935701718021,7.069309720441503,0.0063057152332507,0.012794103018461,0.1182391464735235,0.8786908255894126,1.0,,False
mechanism_score_diverse_per_cell,3,VH_2_MFA,VH,MFA,VH_2_MFA__hybrid_optuna_247,M2,kir_dominant_local_buffering,5.6072346612343305,0.3497440689005848,5.12257282590481,0.3321493553625046,1,1.4942058091019048e-08,7.131342184668549e-05,7.289842046909734e-06,0.8478705307374524,2.5825431504216476e-108,1.7786494347606325e-110,0.1074389485558515,0.88423783660031,2.0,5.333843024889669,False
mechanism_score_diverse_per_cell,3,VH_2_MFA,VH,MFA,VH_2_MFA__hybrid_optuna_260,M3,kir_dominant_local_buffering,6.376541321318695,0.3061349277910578,6.376541321318695,0.3061349277910578,3,2.187165253890565e-05,0.0003084240770829,0.0223765936262635,4.942580610840768,5.3430059620029246e-80,1.9690321417873524e-77,0.2261170245762444,0.7735249679278686,3.0,5.054223628098406,False
mechanism_score_diverse_per_cell,3,VH_2_MFA_BA,VH,MFA_BA,VH_2_MFA_BA__hybrid_optuna_080,M3,recruited_surface_gap_assisted_buffering,4.028481856572046,0.675987803339035,4.0284818597053125,0.6759875065079649,1,0.006004480331788,0.0004748639643733,0.0078823067326611,0.2225470795869807,0.8168816164714974,0.4983764391204631,0.5987294842016618,0.3443563808042362,1.0,,True
mechanism_score_diverse_per_cell,3,VH_2_MFA_BA,VH,MFA_BA,VH_2_MFA_BA__hybrid_optuna_071,M1,kir_dominant_local_buffering,3.5502793034754028,0.4992436288092512,3.5502793034754028,0.4992436288092512,71,1.1990627027317798e-08,0.0061948055161047,1.980697601550337e-07,0.0724837014915406,4.429279822759975e-38,2.027598255187939e-42,0.1488704803641671,0.7817550270609707,2.0,5.901582336034128,False
mechanism_score_diverse_per_cell,3,VH_2_MFA_BA,VH,MFA_BA,VH_2_MFA_BA__hybrid_optuna_092,M2,available_surface_voltage_coupled_but_ionic_recruitment_low,3.2893728850018307,0.4990684709056228,3.2893728850018307,0.4990684709056228,74,8.715973616811341e-07,1.094984304424576e-08,0.0496869443773305,9.85031315360875,2.694611480206829e-96,1.4913517660073316e-92,0.4946561077356635,0.5053274888280058,3.0,4.7050068792590904,True
mechanism_score_diverse_per_cell,3,VH_3_MFA,VH,MFA,VH_3_MFA__hybrid_optuna_215,M2,kir_dominant_local_buffering,8.081875166104036,0.3534894363071253,8.081875166104036,0.3534894363071253,2,1.2909968963860518e-06,2.534560222202759e-07,0.0001677339900706,0.3392357318580569,9.859676534765136e-305,1.0691142975079206e-303,0.3491073135372571,0.6032679507084954,1.0,,False
mechanism_score_diverse_per_cell,3,VH_3_MFA,VH,MFA,VH_3_MFA__hybrid_optuna_204,M2,kir_dominant_local_buffering,6.783100259337623,0.3505317387777464,6.783100259337623,0.3505317387777464,3,4.4948907012532046e-08,4.145362090724767e-08,2.3765384704631485e-07,8.595521810660458,0.2766827862547558,0.0001252091317219,0.2328599930410531,0.6058697669819909,2.0,5.976184475791032,False
mechanism_score_diverse_per_cell,3,VH_3_MFA,VH,MFA,VH_3_MFA__hybrid_optuna_210,M2,kir_dominant_local_buffering,7.389195056913349,0.3584921492336466,6.9702218706698025,0.346833542689512,1,8.771333188344918e-07,3.453947550058565e-08,0.0267220193600037,1.5082606471195097,1.9873736491990174e-48,2.688848659891893e-45,0.3287385805411287,0.6695393166908118,3.0,3.4961181335295954,False
mechanism_score_diverse_per_cell,3,VH_3_MFA_BA,VH,MFA_BA,VH_3_MFA_BA__hybrid_pre_07,M3,recruited_surface_gap_assisted_buffering,5.034961316727348,0.5170921728313226,5.034961316727348,0.5170921728313226,2,0.0010372803440127,2.2174885564303987e-05,8.794145686213767e-05,1.5799874999695134,0.8782379198892326,0.4994929592694068,0.5020402319956863,0.4976611294047131,1.0,,True
mechanism_score_diverse_per_cell,3,VH_3_MFA_BA,VH,MFA_BA,VH_3_MFA_BA__hybrid_optuna_081,M3,available_surface_voltage_coupled_but_ionic_recruitment_low,5.320583958267265,0.4765502617273233,5.320583958267265,0.4765502617273233,95,0.006004480331788,0.0004748639643733,9.76013370601731e-06,9.548355205193293,2.791709894767567e-181,1.3960633613175026e-180,0.5998047608565106,0.0011957747964577,2.0,4.533414614916518,True
mechanism_score_diverse_per_cell,3,VH_3_MFA_BA,VH,MFA_BA,VH_3_MFA_BA__hybrid_optuna_038,M1,low_recruitment_local_storage,1.7202232896298977,0.475122981441944,1.7202232896298977,0.475122981441944,97,8.465732429905076e-08,5.8038786587745964e-08,1.6779325438607757e-08,0.1711102790218034,2.2444726054291639e-29,0.0,0.0082716471421053,0.4924149890228733,3.0,5.4508667170238105,False
mechanism_score_diverse_per_cell,3,VH_4_MFA,VH,MFA,VH_4_MFA__hybrid_optuna_279,M2,kir_dominant_local_buffering,5.171581437143092,0.3287282749973634,5.047342707603293,0.3211724855471737,1,1.4261529238814874e-08,0.0005758722038207,1.0127249532302528e-07,6.478971352080313,0.0028672291964657,2.959438708551097e-07,0.1623015424865444,0.6618807818976299,1.0,,False
mechanism_score_diverse_per_cell,3,VH_4_MFA,VH,MFA,VH_4_MFA__hybrid_optuna_284,M2,available_surface_voltage_coupled_but_ionic_recruitment_low,7.113619755702465,0.300634877004821,7.113619755702465,0.300634877004821,3,2.8792564879030826e-07,3.553532116839376e-08,3.693453988258007e-06,2.042863411890143,5.1372314971729874e-76,4.0256577731304864e-77,0.4763096690863793,0.5097073032255964,2.0,6.223661759384992,True
mechanism_score_diverse_per_cell,3,VH_4_MFA,VH,MFA,VH_4_MFA__hybrid_optuna_282,M3,available_surface_voltage_coupled_but_ionic_recruitment_low,5.885441778033567,0.3112842666854571,5.885441778033567,0.3112842666854571,2,3.365360060894747e-05,0.0003294001686411,2.502242396193753e-07,4.737985869351024,9.859676535318498e-305,1.974817172290032e-306,0.4983494389087411,0.5013894365516894,3.0,3.5442151374256547,False
mechanism_score_diverse_per_cell,3,VH_4_MFA_BA,VH,MFA_BA,VH_4_MFA_BA__hybrid_post_001,M3,kir_dominant_local_buffering,3.326927248225932,0.6801542227748391,3.326927248225932,0.6801542227748391,2,0.0004988258515632,0.0033856572930096,9.653300938383145e-06,0.4260744122470449,9.859676537628617e-305,2.616187756609018e-307,0.2632446822314919,0.6848634498731628,1.0,,False
mechanism_score_diverse_per_cell,3,VH_4_MFA_BA,VH,MFA_BA,VH_4_MFA_BA__hybrid_optuna_095,M2,available_surface_voltage_coupled_but_ionic_recruitment_low,3.859251407774432,0.4990684709056228,3.859251407774432,0.4990684709056228,69,8.715973616811341e-07,1.094984304424576e-08,0.0496869443773305,9.85031315360875,2.694611480206829e-96,1.4913517660073316e-92,0.4946561077356635,0.5053274888280058,2.0,4.1979395982807155,True
mechanism_score_diverse_per_cell,3,VH_4_MFA_BA,VH,MFA_BA,VH_4_MFA_BA__hybrid_optuna_030,M3,recruited_surface_gap_assisted_buffering,1.6999127779252523,0.5,1.6999127779252523,0.5,57,0.0095761407925414,0.0015209462304931,3.424337313160928e-06,0.5110258859193904,0.3791162023177034,0.0123957205338796,0.8643011508730329,0.1145448572796644,3.0,5.08000019900721,True
mechanism_score_diverse_per_cell,3,VH_5_MFA,VH,MFA,VH_5_MFA__hybrid_optuna_289,M2,available_surface_voltage_coupled_but_ionic_recruitment_low,4.232572935369996,0.3084043599517155,4.232571365175923,0.3084043478733709,1,5.505606930051653e-06,3.70842597614226e-06,2.12560778043402e-05,0.0658261329789922,9.854498457234412e-126,1.452158505796159e-124,0.496395187269842,0.5036012459000666,1.0,,True
mechanism_score_diverse_per_cell,3,VH_5_MFA,VH,MFA,VH_5_MFA__hybrid_optuna_276,M3,low_recruitment_local_storage,5.397116689218215,0.3034569205280916,5.397116689218215,0.3034569205280916,2,3.732282323067354e-07,0.0098203015953507,2.168205991257879e-07,1.7341279931846385,0.1348611544000746,4.452513293032826e-05,0.3077358097702772,0.4509491715637161,2.0,5.437003526488085,False
mechanism_score_diverse_per_cell,3,VH_5_MFA,VH,MFA,VH_5_MFA__hybrid_optuna_292,M2,kir_dominant_local_buffering,4.004289568433756,0.3020378225140416,4.004289568433756,0.3020378225140416,3,3.6784868397280964e-08,3.8112971910157554e-08,1.5766161939702236e-07,2.479831300084009,6.673575994575385e-11,4.018205498317135e-14,0.2683390076198162,0.7288866760883991,3.0,5.025270767037589,False
mechanism_score_diverse_per_cell,3,VH_5_MFA_BA,VH,MFA_BA,VH_5_MFA_BA__hybrid_optuna_078,M3,recruited_surface_gap_assisted_buffering,4.789063920279836,0.675987803339035,4.789063930386355,0.6759878585671723,1,0.006004480331788,0.0004748639643733,0.0078823067326611,0.2225470795869807,0.8168816164714974,0.4983764391204631,0.5987294842016618,0.3443563808042362,1.0,,True
mechanism_score_diverse_per_cell,3,VH_5_MFA_BA,VH,MFA_BA,VH_5_MFA_BA__hybrid_optuna_096,M2,kir_dominant_local_buffering,4.828407847234289,0.4717805551831951,4.828407847234289,0.4717805551831951,100,1.3131717677663036e-08,6.691890655172368e-07,2.3910800450968025e-06,0.0529976311697396,6.255268974072591e-227,5.97356599323328e-230,0.1687026828301201,0.8022754796005778,2.0,6.090626591657483,False
mechanism_score_diverse_per_cell,3,VH_5_MFA_BA,VH,MFA_BA,VH_5_MFA_BA__hybrid_optuna_097,M3,low_recruitment_local_storage,5.778891662194527,0.5156842437630479,5.778891662194527,0.5156842437630479,4,1.1741633364539965e-07,0.0039552323360892,1.1293569666046962e-08,0.1876572632038594,9.859675822881862e-305,0.0,0.3573523969483343,0.0268710981837458,3.0,4.194048175985235,False
mechanism_score_diverse_per_cell,3,VH_6_MFA,VH,MFA,VH_6_MFA__hybrid_optuna_943,M1,kir_dominant_local_buffering,3.9887692014650806,0.3354154794431982,3.920621575093126,0.3310289548069808,1,1.0676790422275236e-08,4.4693443890700346e-07,1.4716401311693234e-06,0.0506586330960483,9.858509576993344e-305,2.4575141927391693e-307,0.1945457964898552,0.793704114390836,1.0,,False
mechanism_score_diverse_per_cell,3,VH_6_MFA,VH,MFA,VH_6_MFA__hybrid_optuna_970,M2,kir_dominant_local_buffering,3.798946707263704,0.3255564783096423,3.798946707263704,0.3255564783096423,3,4.240631398359977e-08,4.607349650042769e-08,5.952635923832895e-06,0.3374437721285548,1.0543851016910912e-10,2.908014260812503e-12,0.3139934176498233,0.668386964193379,2.0,4.988401990152146,False
mechanism_score_diverse_per_cell,3,VH_6_MFA,VH,MFA,VH_6_MFA__hybrid_optuna_950,M2,available_surface_voltage_coupled_but_ionic_recruitment_low,4.064258318511176,0.3260396886627446,4.064258318511176,0.3260396886627446,2,2.448275807313345e-05,2.84001692042918e-07,8.776103337623329e-07,0.0741715517541639,6.6665612304639325e-99,1.374385428988776e-98,0.4981754944588707,0.5018216633936278,3.0,4.24048254911745,True
mechanism_score_diverse_per_cell,3,VH_6_MFA_BA,VH,MFA_BA,VH_6_MFA_BA__hybrid_pre_07,M3,recruited_surface_gap_assisted_buffering,2.2304060243979698,0.5170921728313226,2.2304060243979698,0.5170921728313226,2,0.0010372803440127,2.2174885564303987e-05,8.794145686213767e-05,1.5799874999695134,0.8782379198892326,0.4994929592694068,0.5020402319956863,0.4976611294047131,1.0,,True
mechanism_score_diverse_per_cell,3,VH_6_MFA_BA,VH,MFA_BA,VH_6_MFA_BA__hybrid_optuna_091,M2,mixed_local_spatial_buffering,5.355339391304775,0.5106573149120807,5.355339391304775,0.5106573149120807,33,2.6844718496491392e-08,1.16879530678461e-07,6.018947403279519e-07,1.8085792754340049,0.4962882552668592,0.0001064479656521,0.0335264312516274,0.9662073207808194,2.0,5.012748896453651,True
mechanism_score_diverse_per_cell,3,VH_6_MFA_BA,VH,MFA_BA,VH_6_MFA_BA__hybrid_optuna_082,M3,mixed_local_spatial_buffering,2.6047549982813045,0.4718208891404834,2.6047549982813045,0.4718208891404834,98,2.7152346862150303e-05,4.8679436154445574e-08,0.0722631518233574,2.524868517545128,0.1363825213856173,0.4979813797595191,0.4991494445169854,0.0748470508773599,3.0,4.700212826254117,False
mechanism_score_diverse_per_cell,3,VH_7_OG_MFA,VH,MFA,VH_7_OG_MFA__hybrid_optuna_287,M1,low_recruitment_local_storage,6.46843415738331,0.3904517319792778,6.463470133576611,0.3906704547285283,1,1.0105592506644526e-08,0.0018637511911906,6.2489856273289125e-06,1.1731916289284865,0.0815127593653442,4.365845344203018e-06,0.2020031700292845,0.1506959341951867,1.0,,False
mechanism_score_diverse_per_cell,3,VH_7_OG_MFA,VH,MFA,VH_7_OG_MFA__hybrid_optuna_279,M1,mixed_local_spatial_buffering,4.321800874359162,0.3247953079990144,4.321800874359162,0.3247953079990144,2,1.713871717417481e-08,0.0019757755351689,3.086308333923622e-07,3.577641985001013,0.4298132667741801,2.34929957247682e-06,0.0804755572908036,0.4516033736257617,2.0,5.369077523079704,True
mechanism_score_diverse_per_cell,3,VH_7_OG_MFA,VH,MFA,VH_7_OG_MFA__hybrid_optuna_284,M2,mixed_local_spatial_buffering,4.854643546009194,0.3235026532720956,4.854643546009194,0.3235026532720956,3,1.0093889618327304e-08,0.0016604709783445,2.143771355095408e-06,1.3736453910254,0.5016803918855626,0.0010768735222082,0.1730644894447211,0.8197803929062283,3.0,4.490884644001292,False
mechanism_score_diverse_per_cell,3,VH_7_OG_MFA_BA,VH,MFA_BA,VH_7_OG_MFA_BA__hybrid_optuna_087,M3,low_recruitment_local_storage,4.369409920477477,0.5046372475552598,4.373827677778654,0.5020743828718134,1,1.1741633364539965e-07,0.0039552323360892,1.1293569666046962e-08,0.1876572632038594,9.859675822881862e-305,0.0,0.3573523969483343,0.0268710981837458,1.0,,False
mechanism_score_diverse_per_cell,3,VH_7_OG_MFA_BA,VH,MFA_BA,VH_7_OG_MFA_BA__hybrid_optuna_056,M2,available_surface_voltage_coupled_but_ionic_recruitment_low,2.8561554166672622,0.4760839914219574,2.8561554166672622,0.4760839914219574,78,0.000177188473548,1.3289448722869162e-08,0.0615699732823519,4.115716865497774,1.6161387832523225e-06,0.0619512935852867,0.5033508879113031,0.4965951989129474,2.0,5.395579238233368,True
mechanism_score_diverse_per_cell,3,VH_7_OG_MFA_BA,VH,MFA_BA,VH_7_OG_MFA_BA__hybrid_optuna_063,M3,recruited_surface_gap_assisted_buffering,1.303359370498112,0.4895233807308679,1.303359370498112,0.4895233807308679,64,0.006004480331788,0.0004748639643733,5.6875651398563565e-06,0.2464053874506457,0.5989904336372969,0.2313774272933276,0.7304656751895688,0.2144614056645626,3.0,4.7486581247949236,True
