scope,region,sweep,feature,experimental_contrast,cond_1,cond_2,mean_cond_1,mean_cond_2,ci_low_cond_1,ci_high_cond_1,ci_low_cond_2,ci_high_cond_2,estimate,pvalue,n_cond_1,n_cond_2,n_files,experimental_direction_raw,qvalue_bh,reject_bh_0p05,experimental_direction
region_VH,VH,1,rise_slope_mV_per_s,CONTROL_to_MFA_BA,CONTROL,MFA_BA,4.471856539666274,0.41689414531263813,3.534350215398221,5.409362863934327,0.2513751542170343,0.5824131364082419,-4.054962394353636,0.0005245131558791197,4,7,11,decrease,0.0029226400024073814,True,decrease
region_VH,VH,2,rise_slope_mV_per_s,CONTROL_to_MFA_BA,CONTROL,MFA_BA,7.4252109042804095,0.6326531385928319,6.264422273792927,8.585999534767893,0.3013658322403498,0.963940444945314,-6.792557765687578,8.320178786423763e-05,4,7,11,decrease,0.0009740697115813186,True,decrease
region_VH,VH,3,rise_slope_mV_per_s,CONTROL_to_MFA_BA,CONTROL,MFA_BA,11.148132459379944,0.8180067798757177,9.46747083714796,12.828794081611928,0.349705015105098,1.2863085446463374,-10.330125679504226,7.356672819058702e-05,4,7,11,decrease,0.0009054366546533787,True,decrease
region_VH,VH,4,rise_slope_mV_per_s,CONTROL_to_MFA_BA,CONTROL,MFA_BA,14.382081710214745,1.0740556342318939,12.121053361351732,16.643110059077756,0.4136561377443241,1.7344551307194638,-13.308026075982852,7.642277355795522e-05,4,7,11,decrease,0.0009170732826954628,True,decrease
region_VH,VH,5,rise_slope_mV_per_s,CONTROL_to_MFA_BA,CONTROL,MFA_BA,18.947550107280357,1.3855685477264033,14.975182298280664,22.91991791628005,0.5164519428623332,2.2546851525904734,-17.561981559553953,0.00038368212991888375,4,7,11,decrease,0.002488748950825192,True,decrease
region_VH,VH,6,rise_slope_mV_per_s,CONTROL_to_MFA_BA,CONTROL,MFA_BA,22.695113495096862,1.8010242994356216,16.842084998278075,28.54814199191565,0.6048297690748119,2.9972188297964313,-20.89408919566124,0.0008602544506228764,4,7,11,decrease,0.004129221362989806,True,decrease
region_VH,VH,1,rise_tau_s,CONTROL_to_MFA_BA,CONTROL,MFA_BA,0.4783328009496657,2.0069331701159916,0.3794435511542087,0.5772220507451227,1.819855684039074,2.1940106561929094,1.528600369166326,1.1153737982883753e-07,4,7,11,increase,9.461358876095858e-06,True,increase
region_VH,VH,2,rise_tau_s,CONTROL_to_MFA_BA,CONTROL,MFA_BA,0.43153649554148377,2.1319522240238236,0.4054307324929351,0.45764225859003244,1.727999404603126,2.5359050434445214,1.7004157284823398,4.774427102145963e-05,4,7,11,increase,0.0006944621239485037,True,increase
region_VH,VH,3,rise_tau_s,CONTROL_to_MFA_BA,CONTROL,MFA_BA,0.38796223675647123,2.453528904867859,0.32455849928951563,0.45136597422342684,1.9033427925386985,3.003715017197019,2.0655666681113876,8.765843322530267e-05,4,7,11,increase,0.0010018106654320306,True,increase
region_VH,VH,4,rise_tau_s,CONTROL_to_MFA_BA,CONTROL,MFA_BA,0.3625154423190473,2.5763171922374504,0.3318005646215394,0.3932303200165552,1.8430134034676822,3.3096209810072184,2.213801749918403,0.00031364596899669434,4,7,11,increase,0.002150715215977333,True,increase
region_VH,VH,5,rise_tau_s,CONTROL_to_MFA_BA,CONTROL,MFA_BA,0.327382000263869,2.6527700518084396,0.27346615937082763,0.38129784115691034,1.8821026812210229,3.4234374223958564,2.3253880515445706,0.00031077587717168734,4,7,11,increase,0.002150715215977333,True,increase
region_VH,VH,6,rise_tau_s,CONTROL_to_MFA_BA,CONTROL,MFA_BA,0.3113120041687898,2.619206799250656,0.266186820453222,0.3564371878843576,1.730559715416474,3.507853883084838,2.3078947950818662,0.0007064157882831219,4,7,11,increase,0.0035692587197463004,True,increase
region_VH,VH,1,stim_end_depolarization_mV,CONTROL_to_MFA_BA,CONTROL,MFA_BA,6.28585,3.0212142857142856,4.934532604317208,7.637167395682792,2.226606711967271,3.8158218594613005,-3.2646357142857143,0.0006746881294830469,4,7,11,decrease,0.0034932326257761204,True,decrease
region_VH,VH,2,stim_end_depolarization_mV,CONTROL_to_MFA_BA,CONTROL,MFA_BA,9.599300000000001,4.797342857142857,7.055640614882769,12.142959385117233,3.549944683335286,6.044741030950427,-4.801957142857145,0.002985090570917537,4,7,11,decrease,0.00948902962940674,True,decrease
region_VH,VH,3,stim_end_depolarization_mV,CONTROL_to_MFA_BA,CONTROL,MFA_BA,12.731925,6.909614285714285,10.596236771385572,14.86761322861443,5.0871995719082,8.732028999520368,-5.822310714285716,0.0003200394725692346,4,7,11,decrease,0.002163647138496234,True,decrease
region_VH,VH,4,stim_end_depolarization_mV,CONTROL_to_MFA_BA,CONTROL,MFA_BA,15.737925,9.009257142857141,13.675496483797641,17.80035351620236,6.679761184028239,11.338753101686043,-6.7286678571428595,0.00024721376577060923,4,7,11,decrease,0.001883533453490356,True,decrease
region_VH,VH,5,stim_end_depolarization_mV,CONTROL_to_MFA_BA,CONTROL,MFA_BA,18.412775,11.31502857142857,16.300477045274796,20.525072954725204,8.456507656053297,14.173549486803843,-7.09774642857143,0.0005676408649783231,4,7,11,decrease,0.002994149617468078,True,decrease
region_VH,VH,6,stim_end_depolarization_mV,CONTROL_to_MFA_BA,CONTROL,MFA_BA,21.144124999999995,13.664471428571428,18.860126227530557,23.428123772469434,10.38449923294836,16.9444436241945,-7.4796535714285675,0.0009657347194459217,4,7,11,decrease,0.0045005113139227415,True,decrease
region_VH,VH,1,undershoot_magnitude_mV,CONTROL_to_MFA_BA,CONTROL,MFA_BA,0.4042759999999994,0.06208000000000169,-0.3405904091919153,1.149142409191914,-0.024120775178587406,0.14828077517859078,-0.3421959999999977,0.24022307645467278,4,7,11,decrease,0.30504517645037815,False,no_clear_change
region_VH,VH,2,undershoot_magnitude_mV,CONTROL_to_MFA_BA,CONTROL,MFA_BA,1.1478509999999975,0.0722788571428552,0.7667388384247469,1.5289631615752481,-0.004826365889747511,0.1493840801754579,-1.0755721428571423,0.0018981061744793035,4,7,11,decrease,0.006991619308655364,True,decrease
region_VH,VH,3,undershoot_magnitude_mV,CONTROL_to_MFA_BA,CONTROL,MFA_BA,1.134456000000009,0.054761028571428075,0.38861265441243953,1.8802993455875785,-0.022907675966314142,0.13242973310917028,-1.0796949714285808,0.01821742856119183,4,7,11,decrease,0.03525953915069386,True,decrease
region_VH,VH,4,undershoot_magnitude_mV,CONTROL_to_MFA_BA,CONTROL,MFA_BA,1.326764000000006,0.08829371428571875,0.11283353935721507,2.540694460642797,-0.009032150352568172,0.18561957892400566,-1.2384702857142873,0.046795107300663205,4,7,11,decrease,0.07505777534022942,False,no_clear_change
region_VH,VH,5,undershoot_magnitude_mV,CONTROL_to_MFA_BA,CONTROL,MFA_BA,2.156555000000001,0.0533245714285694,1.5809499679611572,2.732160032038845,-0.04692124686236457,0.15357038971950338,-2.1032304285714316,0.0009190866994625672,4,7,11,decrease,0.004325113879823846,True,decrease
region_VH,VH,6,undershoot_magnitude_mV,CONTROL_to_MFA_BA,CONTROL,MFA_BA,1.9892689999999966,0.024838285714285542,1.262318396338852,2.7162196036611412,-0.03593880996212478,0.08561538139069585,-1.9644307142857111,0.0030732527444904314,4,7,11,decrease,0.009705008666811888,True,decrease
region_VH,VH,1,decay_slope_mV_per_s,MFA_to_MFA_BA,MFA,MFA_BA,3.396745018380165,0.8274347422918099,2.382204111441563,4.411285925318767,0.4936325716696237,1.1612369129139961,-2.569310276088355,0.0005239674485484408,7,7,14,decrease,0.0029226400024073814,True,decrease
region_VH,VH,2,decay_slope_mV_per_s,MFA_to_MFA_BA,MFA,MFA_BA,5.32211933784492,1.532721492370913,3.7532813510043317,6.890957324685508,0.988810622814622,2.076632361927204,-3.789397845474007,0.0006768138212441233,7,7,14,decrease,0.0034932326257761204,True,decrease
region_VH,VH,3,decay_slope_mV_per_s,MFA_to_MFA_BA,MFA,MFA_BA,7.017824785700708,2.379993987419037,4.672891653267758,9.362757918133658,1.552472269491775,3.207515705346299,-4.637830798281671,0.0021945205147339644,7,7,14,decrease,0.007702014887876897,True,decrease
region_VH,VH,4,decay_slope_mV_per_s,MFA_to_MFA_BA,MFA,MFA_BA,8.323769795628436,3.288197638723865,5.474757208225583,11.17278238303129,2.0396163087048027,4.536778968742928,-5.035572156904571,0.003947394902165154,7,7,14,decrease,0.011553350933166305,True,decrease
region_VH,VH,5,decay_slope_mV_per_s,MFA_to_MFA_BA,MFA,MFA_BA,9.541875797004662,4.352966564467495,6.307212500548051,12.776539093461274,2.5682117577258747,6.137721371209116,-5.188909232537167,0.007028343993437255,7,7,14,decrease,0.016618744417979715,True,decrease
region_VH,VH,6,decay_slope_mV_per_s,MFA_to_MFA_BA,MFA,MFA_BA,10.409069113360951,5.831865505318065,6.686841040072497,14.131297186649405,3.1116397210440603,8.55209128959207,-4.577203608042886,0.03347235398829551,7,7,14,decrease,0.05717697478427703,False,no_clear_change
region_VH,VH,1,decay_tau_s,MFA_to_MFA_BA,MFA,MFA_BA,0.7105480578375776,0.9973755200274071,0.5359264742756008,0.8851696413995543,0.7693979589334955,1.2253530811213187,0.2868274621898296,0.032167880395690546,7,7,14,increase,0.055900903617006885,False,no_clear_change
region_VH,VH,2,decay_tau_s,MFA_to_MFA_BA,MFA,MFA_BA,0.6857864013220407,0.9000082207856559,0.5121196614807206,0.8594531411633608,0.6430689078339382,1.1569475337373736,0.21422181946361518,0.12031519025945112,7,7,14,increase,0.16547647943993277,False,no_clear_change
region_VH,VH,3,decay_tau_s,MFA_to_MFA_BA,MFA,MFA_BA,0.7022794994336203,0.827964144536529,0.5148721690913151,0.8896868297759256,0.5941222524149969,1.061806036658061,0.12568464510290867,0.32595416703643976,7,7,14,increase,0.4011743594294643,False,no_clear_change
region_VH,VH,4,decay_tau_s,MFA_to_MFA_BA,MFA,MFA_BA,0.7134745746571107,0.8030490953893862,0.5234624794699777,0.9034866698442438,0.5459862731477342,1.0601119176310383,0.08957452073227545,0.5070602274002276,7,7,14,increase,0.5836664488060174,False,no_clear_change
region_VH,VH,5,decay_tau_s,MFA_to_MFA_BA,MFA,MFA_BA,0.7261948925860844,0.7842087419730868,0.5210189825639028,0.931370802608266,0.4981076019839576,1.0703098819622159,0.05801384938700238,0.6946078827182286,7,7,14,increase,0.7577540538744312,False,no_clear_change
region_VH,VH,6,decay_tau_s,MFA_to_MFA_BA,MFA,MFA_BA,0.7393068989610876,0.730701134901948,0.5184113220776312,0.960202475844544,0.4474508573765866,1.0139514124273095,-0.008605764059139598,0.954273628027522,7,7,14,decrease,0.9582664047138296,False,no_clear_change
region_VH,VH,1,peak_depolarization_mV,MFA_to_MFA_BA,MFA,MFA_BA,6.452204114285718,3.1217491428571456,5.248251026755897,7.656157201815539,2.2853087002775827,3.9581895854367084,-3.3304549714285723,0.00018870076379123561,7,7,14,decrease,0.0015351926545727644,True,decrease
region_VH,VH,2,peak_depolarization_mV,MFA_to_MFA_BA,MFA,MFA_BA,10.1483248,4.891351999999996,7.797960245172682,12.498689354827317,3.6090862982841134,6.173617701715878,-5.256972800000003,0.0008873373925855987,7,7,14,decrease,0.004217048994466212,True,decrease
region_VH,VH,3,peak_depolarization_mV,MFA_to_MFA_BA,MFA,MFA_BA,13.427260799999999,6.999037371428569,10.230936071405269,16.62358552859473,5.168803745985219,8.82927099687192,-6.42822342857143,0.0018147624877545788,7,7,14,decrease,0.006805359329079671,True,decrease
region_VH,VH,4,peak_depolarization_mV,MFA_to_MFA_BA,MFA,MFA_BA,16.285800800000004,9.113520228571431,12.734434843869238,19.83716675613077,6.759386541345643,11.46765391579722,-7.172280571428573,0.0019081294363205265,7,7,14,decrease,0.006991619308655364,True,decrease
region_VH,VH,5,peak_depolarization_mV,MFA_to_MFA_BA,MFA,MFA_BA,19.084641485714286,11.4354336,14.943498634478832,23.22578433694974,8.554600790915746,14.316266409084253,-7.6492078857142864,0.003599486898071698,7,7,14,decrease,0.010731389509778975,True,decrease
region_VH,VH,6,peak_depolarization_mV,MFA_to_MFA_BA,MFA,MFA_BA,21.91495017142857,13.792320914285714,17.247326981108724,26.582573361748413,10.48426457309229,17.10037725547914,-8.122629257142854,0.00533273584146553,7,7,14,decrease,0.013615495765443906,True,decrease
region_VH,VH,1,plateau_slope_mV_per_s,MFA_to_MFA_BA,MFA,MFA_BA,-0.00043391311565830045,0.012305737472468095,-0.032137411215617806,0.0312695849843012,0.005405794610033603,0.019205680334902588,0.012739650588126395,0.37069629624061645,7,7,14,increase,0.44372623988901716,False,no_clear_change
region_VH,VH,2,plateau_slope_mV_per_s,MFA_to_MFA_BA,MFA,MFA_BA,-0.006970924939888943,0.02360195330850381,-0.03587784393024588,0.021935994050467998,0.008237609038943756,0.038966297578063865,0.030572878248392756,0.04772712684321872,7,7,14,increase,0.07600341038756779,False,no_clear_change
region_VH,VH,3,plateau_slope_mV_per_s,MFA_to_MFA_BA,MFA,MFA_BA,-0.01199486631687914,0.05783506856938451,-0.06236898598601388,0.0383792533522556,0.046923097826624106,0.0687470393121449,0.06982993488626366,0.014117986657539345,7,7,14,increase,0.028354115462840526,True,increase
region_VH,VH,4,plateau_slope_mV_per_s,MFA_to_MFA_BA,MFA,MFA_BA,0.002421025356154511,0.06543752094082521,-0.05156262059879886,0.05640467131110788,0.040003264511917595,0.09087177736973281,0.06301649558467069,0.030755959637781067,7,7,14,increase,0.05467726157827745,False,no_clear_change
region_VH,VH,5,plateau_slope_mV_per_s,MFA_to_MFA_BA,MFA,MFA_BA,0.003454893373440064,0.09034449078366749,-0.049627844281650936,0.056537631028531064,0.056680951107147624,0.12400803046018735,0.08688959741022742,0.006826697226597528,7,7,14,increase,0.016466405370687505,True,increase
region_VH,VH,6,plateau_slope_mV_per_s,MFA_to_MFA_BA,MFA,MFA_BA,0.001449229536533977,0.0969792958982304,-0.0492518004938134,0.05215025956688136,0.06042535373126023,0.13353323806520057,0.09553006636169642,0.0033128555992747092,7,7,14,increase,0.010238200395483737,True,increase
region_VH,VH,1,return_slope_mV_per_s,MFA_to_MFA_BA,MFA,MFA_BA,0.06497855634272957,0.05755258473312514,-0.04113456487383137,0.1710916775592905,-0.11536728148868122,0.2304724509549315,-0.007425971609604433,0.9038732437801242,7,3,14,decrease,0.9211447070370693,False,no_clear_change
region_VH,VH,2,return_slope_mV_per_s,MFA_to_MFA_BA,MFA,MFA_BA,0.0350873432785437,0.15785980637654176,0.006185978884633271,0.06398870767245413,-0.38615625278086074,0.7018758655339442,0.12277246309799805,0.4341173117131838,6,3,14,increase,0.5107262490743338,False,no_clear_change
region_VH,VH,3,return_slope_mV_per_s,MFA_to_MFA_BA,MFA,MFA_BA,0.03333729994263684,0.023373784513509882,0.014572487535010354,0.052102112350263324,0.004767523489721072,0.04198004553729869,-0.009963515429126955,0.2787899751056617,6,3,14,decrease,0.3493973578347719,False,no_clear_change
region_VH,VH,4,return_slope_mV_per_s,MFA_to_MFA_BA,MFA,MFA_BA,0.037537757827654804,0.07265781416358415,0.014868064673871816,0.06020745098143779,-0.0706210219272425,0.21593665025441078,0.035120056335929344,0.403530014227281,6,3,14,increase,0.4794416010621161,False,no_clear_change
region_VH,VH,5,return_slope_mV_per_s,MFA_to_MFA_BA,MFA,MFA_BA,0.037166906317100484,0.19918147121983265,0.013829331828429308,0.06050448080577166,-0.12752109286230723,0.5258840353019725,0.16201456490273217,0.2125966758582006,6,4,14,increase,0.27358285365130375,False,no_clear_change
region_VH,VH,6,return_slope_mV_per_s,MFA_to_MFA_BA,MFA,MFA_BA,0.0416539112935927,0.11198497109826562,0.012224219856533533,0.07108360273065187,0.11198497109826562,0.11198497109826562,0.07033105980467291,,6,1,14,increase,,False,increase
region_VH,VH,1,rise_slope_mV_per_s,MFA_to_MFA_BA,MFA,MFA_BA,2.702901498600333,0.41689414531263813,2.0068999499081315,3.398903047292534,0.2513751542170343,0.5824131364082419,-2.2860073532876948,0.00013485438363237937,7,7,14,decrease,0.0012213227196894733,True,decrease
region_VH,VH,2,rise_slope_mV_per_s,MFA_to_MFA_BA,MFA,MFA_BA,4.442364142451629,0.6326531385928319,3.1870559009915973,5.6976723839116605,0.3013658322403498,0.963940444945314,-3.809711003858797,0.00020260455231111313,7,7,14,decrease,0.0015942653296612181,True,decrease
region_VH,VH,3,rise_slope_mV_per_s,MFA_to_MFA_BA,MFA,MFA_BA,6.4695491411854755,0.8180067798757177,4.800291767790922,8.138806514580029,0.349705015105098,1.2863085446463374,-5.651542361309758,9.735445448917248e-05,7,7,14,decrease,0.0010867473989489022,True,decrease
region_VH,VH,4,rise_slope_mV_per_s,MFA_to_MFA_BA,MFA,MFA_BA,8.49945865420733,1.0740556342318939,6.21924893824448,10.779668370170182,0.4136561377443241,1.7344551307194638,-7.425403019975437,0.00012081529839035504,7,7,14,decrease,0.0012077497788967168,True,decrease
region_VH,VH,5,rise_slope_mV_per_s,MFA_to_MFA_BA,MFA,MFA_BA,10.846796258352047,1.3855685477264033,7.839124202486827,13.854468314217266,0.5164519428623332,2.2546851525904734,-9.461227710625643,0.00015061836183705708,7,7,14,decrease,0.0012910145300319177,True,decrease
region_VH,VH,6,rise_slope_mV_per_s,MFA_to_MFA_BA,MFA,MFA_BA,13.29216954019682,1.8010242994356216,9.360248622498917,17.22409045789472,0.6048297690748119,2.9972188297964313,-11.491145240761199,0.0002285663380520996,7,7,14,decrease,0.001769545842983997,True,decrease
region_VH,VH,1,rise_tau_s,MFA_to_MFA_BA,MFA,MFA_BA,0.834012945120073,2.0069331701159916,0.6307765970381589,1.037249293201987,1.819855684039074,2.1940106561929094,1.1729202249959187,2.51165773107543e-07,7,7,14,increase,1.722279587023152e-05,True,increase
region_VH,VH,2,rise_tau_s,MFA_to_MFA_BA,MFA,MFA_BA,0.7836837341677695,2.1319522240238236,0.5965708801561466,0.9707965881793924,1.727999404603126,2.5359050434445214,1.348268489856054,5.63076170825241e-05,7,7,14,increase,0.0007778279486860064,True,increase
region_VH,VH,3,rise_tau_s,MFA_to_MFA_BA,MFA,MFA_BA,0.705232827873817,2.453528904867859,0.5476900113053652,0.8627756444422688,1.9033427925386985,3.003715017197019,1.7482960769940417,0.00014250847263824897,7,7,14,increase,0.0012667419790066577,True,increase
region_VH,VH,4,rise_tau_s,MFA_to_MFA_BA,MFA,MFA_BA,0.6523172721275304,2.5763171922374504,0.5105873952803294,0.7940471489747315,1.8430134034676822,3.3096209810072184,1.92399992010992,0.0005604176925801587,7,7,14,increase,0.002988894360427513,True,increase
region_VH,VH,5,rise_tau_s,MFA_to_MFA_BA,MFA,MFA_BA,0.5984027415606035,2.6527700518084396,0.4634668454886674,0.7333386376325395,1.8821026812210229,3.4234374223958564,2.0543673102478364,0.0005290992719359887,7,7,14,increase,0.0029226400024073814,True,increase
region_VH,VH,6,rise_tau_s,MFA_to_MFA_BA,MFA,MFA_BA,0.560465196918465,2.619206799250656,0.42701796866967956,0.6939124251672504,1.730559715416474,3.507853883084838,2.058741602332191,0.0011834612863910513,7,7,14,increase,0.005071976941675935,True,increase
region_VH,VH,1,stim_end_depolarization_mV,MFA_to_MFA_BA,MFA,MFA_BA,6.195057142857144,3.0212142857142856,4.901119691881723,7.488994593832565,2.226606711967271,3.8158218594613005,-3.1738428571428585,0.0004597917376663271,7,7,14,decrease,0.002866234208829052,True,decrease
region_VH,VH,2,stim_end_depolarization_mV,MFA_to_MFA_BA,MFA,MFA_BA,9.962228571428572,4.797342857142857,7.569447383101126,12.355009759756017,3.549944683335286,6.044741030950427,-5.164885714285715,0.001133909212209189,7,7,14,decrease,0.004947967471458279,True,decrease
region_VH,VH,3,stim_end_depolarization_mV,MFA_to_MFA_BA,MFA,MFA_BA,13.145671428571427,6.909614285714285,9.86315589749538,16.428186959647476,5.0871995719082,8.732028999520368,-6.236057142857143,0.0025928788790360183,7,7,14,decrease,0.008703369663897124,True,decrease
region_VH,VH,4,stim_end_depolarization_mV,MFA_to_MFA_BA,MFA,MFA_BA,16.05815714285714,9.009257142857141,12.421495060805627,19.694819224908652,6.679761184028239,11.338753101686043,-7.0489,0.002439327697409142,7,7,14,decrease,0.008304094289052398,True,decrease
region_VH,VH,5,stim_end_depolarization_mV,MFA_to_MFA_BA,MFA,MFA_BA,18.88254285714286,11.31502857142857,14.694600545032936,23.070485169252784,8.456507656053297,14.173549486803843,-7.567514285714289,0.0040473463062484375,7,7,14,decrease,0.01164428001002719,True,decrease
region_VH,VH,6,stim_end_depolarization_mV,MFA_to_MFA_BA,MFA,MFA_BA,21.742485714285717,13.664471428571428,17.035876125116523,26.44909530345491,10.38449923294836,16.9444436241945,-8.07801428571429,0.005678515322694364,7,7,14,decrease,0.014421626216366638,True,decrease
region_VH,VH,1,undershoot_magnitude_mV,MFA_to_MFA_BA,MFA,MFA_BA,0.6031261714285776,0.06208000000000169,0.18052468430562468,1.0257276585515305,-0.024120775178587406,0.14828077517859078,-0.5410461714285759,0.01984126703023005,7,7,14,decrease,0.0380952326980417,True,decrease
region_VH,VH,2,undershoot_magnitude_mV,MFA_to_MFA_BA,MFA,MFA_BA,0.5994491428571403,0.0722788571428552,0.1569010002557933,1.0419972854584874,-0.004826365889747511,0.1493840801754579,-0.5271702857142851,0.026568205491466327,7,7,14,decrease,0.049048994753476294,True,decrease
region_VH,VH,3,undershoot_magnitude_mV,MFA_to_MFA_BA,MFA,MFA_BA,0.9665886857142881,0.054761028571428075,0.3903354332945943,1.542841938133982,-0.022907675966314142,0.13242973310917028,-0.9118276571428601,0.008021364485700457,7,7,14,decrease,0.018247653806332795,True,decrease
region_VH,VH,4,undershoot_magnitude_mV,MFA_to_MFA_BA,MFA,MFA_BA,0.9660668571428579,0.08829371428571875,0.31347554955470136,1.6186581647310145,-0.009032150352568172,0.18561957892400566,-0.8777731428571391,0.016309700842729678,7,7,14,decrease,0.032084657395533796,True,decrease
region_VH,VH,5,undershoot_magnitude_mV,MFA_to_MFA_BA,MFA,MFA_BA,1.2227422857142887,0.0533245714285694,0.4420395370721999,2.0034450343563774,-0.04692124686236457,0.15357038971950338,-1.1694177142857192,0.010296452831649795,7,7,14,decrease,0.022162768426869515,True,decrease
region_VH,VH,6,undershoot_magnitude_mV,MFA_to_MFA_BA,MFA,MFA_BA,1.1515121752809006,0.024838285714285542,0.46100110561444907,1.842023244947352,-0.03593880996212478,0.08561538139069585,-1.126673889566615,0.007082689024671245,7,7,14,decrease,0.016665150646285282,True,decrease
region_blind,ALL,1,decay_slope_mV_per_s,CONTROL_to_MFA,CONTROL,MFA,7.866994637886523,3.8361312400843963,5.4394269894618406,10.294562286311205,2.8955928853169883,4.776669594851804,-4.030863397802127,0.004343102832019071,11,13,24,decrease,0.012006170691910971,True,decrease
region_blind,ALL,2,decay_slope_mV_per_s,CONTROL_to_MFA,CONTROL,MFA,11.19589478002756,5.922903087043096,7.812369014801656,14.579420545253463,4.437062851553762,7.40874332253243,-5.272991692984464,0.0068644247581137845,11,13,24,decrease,0.01647461941947308,True,decrease
region_blind,ALL,3,decay_slope_mV_per_s,CONTROL_to_MFA,CONTROL,MFA,14.621466058159188,7.658533493133843,9.855831225712013,19.387100890606362,5.652662593174156,9.66440439309353,-6.962932565025344,0.009962139631620301,11,13,24,decrease,0.021539761365665516,True,decrease
region_blind,ALL,4,decay_slope_mV_per_s,CONTROL_to_MFA,CONTROL,MFA,16.4753442366103,8.63478895497451,11.369277991648726,21.581410481571876,6.516165217004245,10.753412692944776,-7.84055528163579,0.00734035519169053,11,13,24,decrease,0.01710374025248279,True,decrease
region_blind,ALL,5,decay_slope_mV_per_s,CONTROL_to_MFA,CONTROL,MFA,19.06840190909911,9.762181012402005,13.058777938720146,25.07802587947807,7.424058958483657,12.100303066320352,-9.306220896697104,0.00680451396784709,11,13,24,decrease,0.016466405370687505,True,decrease
region_blind,ALL,6,decay_slope_mV_per_s,CONTROL_to_MFA,CONTROL,MFA,19.333293747784907,10.495366664813279,13.378296854994902,25.288290640574914,7.927012919533421,13.063720410093136,-8.837927082971628,0.009182291449913647,11,13,24,decrease,0.020311059428380417,True,decrease
region_blind,ALL,1,decay_tau_s,CONTROL_to_MFA,CONTROL,MFA,0.333142828894178,0.7461666889661782,0.22961881983839888,0.43666683794995714,0.5571980718180995,0.9351353061142569,0.4130238600720002,0.0005358173337746866,11,13,24,increase,0.0029226400024073814,True,increase
region_blind,ALL,2,decay_tau_s,CONTROL_to_MFA,CONTROL,MFA,0.35912532275332704,0.751306836594135,0.2483940722942648,0.4698565732123893,0.5302838655313307,0.9723298076569393,0.39218151384080796,0.0028635343899887037,11,13,24,increase,0.009224808773117972,True,increase
region_blind,ALL,3,decay_tau_s,CONTROL_to_MFA,CONTROL,MFA,0.370137647462386,0.7727159141733165,0.242943281209003,0.49733201371576896,0.5339525617671477,1.0114792665794854,0.40257826671093055,0.004410852922108357,11,13,24,increase,0.012006170691910971,True,increase
region_blind,ALL,4,decay_tau_s,CONTROL_to_MFA,CONTROL,MFA,0.3915298096484576,0.8039535928938641,0.2722003639909703,0.5108592553059449,0.5596431047119478,1.0482640810757804,0.4124237832454065,0.00405123908682196,11,13,24,increase,0.01164428001002719,True,increase
region_blind,ALL,5,decay_tau_s,CONTROL_to_MFA,CONTROL,MFA,0.3927655288180651,0.8300808671784348,0.2619241944565337,0.5236068631795965,0.5713576358049004,1.0888040985519691,0.4373153383603697,0.004129965587766428,11,13,24,increase,0.011711996371319498,True,increase
region_blind,ALL,6,decay_tau_s,CONTROL_to_MFA,CONTROL,MFA,0.4152688911856776,0.8564952866551383,0.27028751247850186,0.5602502698928533,0.5929962702230055,1.119994303087271,0.4412263954694607,0.004790279978235211,11,13,24,increase,0.012703504914656914,True,increase
region_blind,ALL,1,peak_depolarization_mV,CONTROL_to_MFA,CONTROL,MFA,7.137908727272728,7.610410984615385,6.521854796576346,7.75396265796911,6.437954177041276,8.782867792189492,0.47250225734265694,0.4451246355029896,11,13,24,increase,0.5211215244913049,False,no_clear_change
region_blind,ALL,2,peak_depolarization_mV,CONTROL_to_MFA,CONTROL,MFA,10.631526181818181,11.906729969230764,9.728967407222218,11.534084956414144,10.01184428749452,13.801615650967006,1.2752037874125826,0.20153796285740203,11,13,24,increase,0.2607499249907088,False,no_clear_change
region_blind,ALL,3,peak_depolarization_mV,CONTROL_to_MFA,CONTROL,MFA,13.81890618181818,15.785887200000003,12.672032155797048,14.965780207839313,13.190970850336292,18.380803549663714,1.9669810181818228,0.14875196158502602,11,13,24,increase,0.19561901797482872,False,no_clear_change
region_blind,ALL,4,peak_depolarization_mV,CONTROL_to_MFA,CONTROL,MFA,16.813536363636366,19.09681704615385,15.597748356119933,18.0293243711528,16.099512503548077,22.09412158875962,2.283280682517482,0.14289884488879662,11,13,24,increase,0.19053179318506216,False,no_clear_change
region_blind,ALL,5,peak_depolarization_mV,CONTROL_to_MFA,CONTROL,MFA,19.633847636363644,22.715824800000004,18.245914619870295,21.021780652856993,18.984966379873793,26.446683220126214,3.0819771636363598,0.11132561993915033,11,13,24,increase,0.15579095501688675,False,no_clear_change
region_blind,ALL,6,peak_depolarization_mV,CONTROL_to_MFA,CONTROL,MFA,22.43190090909091,25.64372824615385,20.854203976118992,24.009597842062828,21.822253083291834,29.465203409015864,3.211827337062939,0.10918685552688173,11,13,24,increase,0.15414614897912715,False,no_clear_change
region_blind,ALL,1,plateau_slope_mV_per_s,CONTROL_to_MFA,CONTROL,MFA,0.008625230438783172,-0.0014777061894958934,-0.06268348081033076,0.07993394168789711,-0.02247116843542521,0.019515756056433423,-0.010102936628279066,0.7676958209142023,11,13,24,decrease,0.8206993185719758,False,no_clear_change
