condition,region,sweep,feature,n_total_rows,n_non_missing,missing_rate,median,q1,q3,iqr,acceptable_lower,acceptable_upper,threshold_scope,reliability_weight
CONTROL,ALL,6,decay_slope_mV_per_s,11,11,0.0,18.367138283554972,13.988562629106202,27.52184914703491,13.533286517928708,-6.311367147786861,47.82177892392797,region_pooled,0.9
CONTROL,ALL,6,decay_tau_s,11,11,0.0,0.34599409515260504,0.30246522119485064,0.42997974442366527,0.12751452322881462,0.1111934363516287,0.6212515292668872,region_pooled,0.9
CONTROL,ALL,6,peak_depolarization_mV,11,11,0.0,22.542744,20.761971999999997,23.585200000000004,2.8232280000000074,16.527129999999985,27.820042000000015,region_pooled,0.45
CONTROL,ALL,6,plateau_slope_mV_per_s,11,11,0.0,-0.013111340437487597,-0.038379003428793385,0.0007981067274712671,0.039177110156264655,-0.09714466866319037,0.05956377196186825,region_pooled,0.9
CONTROL,ALL,6,return_slope_mV_per_s,11,11,0.0,0.06515856788619648,0.04144768651235882,0.07458062373638318,0.033132937224024356,-0.008251719323677714,0.12428002957241971,region_pooled,0.830952380952381
CONTROL,ALL,6,rise_slope_mV_per_s,11,11,0.0,26.021652208816292,19.643086791247182,35.115361744119085,15.472274952871903,-3.565325638060674,58.32377417342694,region_pooled,0.9
CONTROL,ALL,6,rise_tau_s,11,11,0.0,0.28413909017160677,0.18462229278926046,0.3281556549616198,0.14353336217235935,-0.030677750469278564,0.5434556982201588,region_pooled,0.9
CONTROL,ALL,6,stim_end_depolarization_mV,11,11,0.0,22.1558,20.663449999999997,23.265099999999997,2.6016499999999994,16.760975,27.167574999999996,region_pooled,0.45
CONTROL,ALL,6,undershoot_magnitude_mV,11,11,0.0,2.2454500000000053,1.6817439999999984,2.691652000000019,1.0099080000000207,0.16688199999996733,4.20651400000005,region_pooled,0.9
MFA,ALL,1,decay_slope_mV_per_s,13,13,0.0,3.155152659456675,2.5068497772347014,5.030502765977768,2.5236529887430663,-1.278629705879898,8.815982249092368,region_pooled,1.0
